market,long profit,short profit,long wins,short wins,long losses,short losses,long uptrend size,long downtrend size,short uptrend size,short downtrend size,risk ratio tp,risk ratio sl,timeframe,long winrate,short winrate,method,date start,date end
BTCUSDT,50.81361373722785,-18.929404248091306,243,271,524,629,43.62139917695473,56.37860082304527,58.30258302583026,41.69741697416974,6.0,2.5,15m,31.681877444589308,30.11111111111111,30,5 May 2013,17 June 2021
BTCUSDT,131.49134536853472,39.36967340708021,66,69,154,198,51.515151515151516,48.484848484848484,62.31884057971014,37.68115942028986,6.0,2.5,1h,30.0,25.842696629213485,30,5 May 2013,17 June 2021
BTCUSDT,134.09282641882518,73.31923689118672,26,19,37,59,57.692307692307686,42.30769230769231,57.89473684210527,42.10526315789473,6.0,2.5,4h,41.269841269841265,24.358974358974358,30,5 May 2013,17 June 2021
BTCUSDT,14.337880121772283,146.22960835163553,7,0,9,10,0,0,0,0,6.0,2.5,1d,0,0,30,5 May 2013,17 June 2021
BTCUSDT,-58.65195413932194,44.85745551569942,205,240,401,497,46.34146341463415,53.65853658536586,61.66666666666667,38.333333333333336,6.0,3.0,15m,33.82838283828383,32.56445047489824,30,5 May 2013,17 June 2021
BTCUSDT,233.9638677488778,-3.7801236194566297,67,61,115,150,53.73134328358209,46.26865671641791,65.57377049180327,34.42622950819672,6.0,3.0,1h,36.81318681318682,28.90995260663507,30,5 May 2013,17 June 2021
BTCUSDT,111.00439400224532,69.24018041764148,21,15,29,44,57.14285714285714,42.857142857142854,60.0,40.0,6.0,3.0,4h,42.0,25.423728813559322,30,5 May 2013,17 June 2021
BTCUSDT,-184.70489972570368,223.57505154781404,4,0,11,14,0,0,0,0,6.0,3.0,1d,0,0,30,5 May 2013,17 June 2021
BTCUSDT,-7.660741178836686,9.464652770353819,46,69,80,109,34.78260869565217,65.21739130434783,65.21739130434783,34.78260869565217,1.5,1.0,15m,36.507936507936506,38.764044943820224,31,5 May 2013,17 June 2021
BTCUSDT,5.815979611315986,-4.49091456872636,13,20,12,33,38.46153846153847,61.53846153846154,70.0,30.0,1.5,1.0,1h,52.0,37.735849056603776,31,5 May 2013,17 June 2021
BTCUSDT,-15.053501607338951,-16.213998050757024,1,7,5,4,0.0,100.0,57.14285714285714,42.857142857142854,1.5,1.0,4h,16.666666666666664,63.63636363636363,31,5 May 2013,17 June 2021
BTCUSDT,-0.06885266746369556,5.625216685369971,1,1,1,1,0.0,100.0,100.0,0.0,1.5,1.0,1d,50.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,-9.623418671233392,10.496701133441723,34,58,92,118,26.47058823529412,73.52941176470588,62.06896551724138,37.93103448275862,2.0,1.0,15m,26.984126984126984,32.95454545454545,31,5 May 2013,17 June 2021
BTCUSDT,8.603282887617812,-8.28516948917472,11,17,13,36,36.36363636363637,63.63636363636363,70.58823529411765,29.411764705882355,2.0,1.0,1h,45.83333333333333,32.075471698113205,31,5 May 2013,17 June 2021
BTCUSDT,-14.008927442468583,-20.845737540494394,1,6,5,5,0.0,100.0,66.66666666666666,33.33333333333333,2.0,1.0,4h,16.666666666666664,54.54545454545454,31,5 May 2013,17 June 2021
BTCUSDT,1.734502049294509,16.51667559371552,1,0,1,2,0,0,0,0,2.0,1.0,1d,0,0,31,5 May 2013,17 June 2021
BTCUSDT,-5.744208237013799,1.783065742712696,51,78,73,96,29.411764705882355,70.58823529411765,64.1025641025641,35.8974358974359,2.0,1.5,15m,41.12903225806452,44.827586206896555,31,5 May 2013,17 June 2021
BTCUSDT,13.700767998116099,3.013350360145111,15,20,9,33,40.0,60.0,70.0,30.0,2.0,1.5,1h,62.5,37.735849056603776,31,5 May 2013,17 June 2021
BTCUSDT,3.9991101356962098,-20.160078250472075,3,7,3,4,0.0,100.0,57.14285714285714,42.857142857142854,2.0,1.5,4h,50.0,63.63636363636363,31,5 May 2013,17 June 2021
BTCUSDT,17.59990041010515,-21.764536782162008,2,1,0,1,0.0,100.0,100.0,0.0,2.0,1.5,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,-7.780314975168577,9.109511848797244,30,52,96,122,26.666666666666668,73.33333333333333,59.61538461538461,40.38461538461539,2.5,1.0,15m,23.809523809523807,29.88505747126437,31,5 May 2013,17 June 2021
BTCUSDT,8.506089365955674,-0.024383563934197383,10,13,14,39,30.0,70.0,69.23076923076923,30.76923076923077,2.5,1.0,1h,41.66666666666667,25.0,31,5 May 2013,17 June 2021
BTCUSDT,-12.964353277598216,5.065294012087353,1,2,5,8,0.0,100.0,100.0,0.0,2.5,1.0,4h,16.666666666666664,20.0,31,5 May 2013,17 June 2021
BTCUSDT,3.5378567660526983,16.51667559371552,1,0,1,2,0,0,0,0,2.5,1.0,1d,0,0,31,5 May 2013,17 June 2021
BTCUSDT,-6.390922317389315,-6.250982574594041,45,70,79,101,31.11111111111111,68.88888888888889,62.857142857142854,37.142857142857146,2.5,1.5,15m,36.29032258064516,40.93567251461988,31,5 May 2013,17 June 2021
BTCUSDT,13.298033110338693,7.816970369256552,13,16,11,36,38.46153846153847,61.53846153846154,75.0,25.0,2.5,1.5,1h,54.166666666666664,30.76923076923077,31,5 May 2013,17 June 2021
BTCUSDT,8.894102258489658,0.3870360757396929,3,4,3,6,0.0,100.0,75.0,25.0,2.5,1.5,4h,50.0,40.0,31,5 May 2013,17 June 2021
BTCUSDT,21.99987551263142,-28.7637157757904,2,1,0,1,0.0,100.0,100.0,0.0,2.5,1.5,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,10.369717110838959,1.6542522971696187,58,78,64,92,37.93103448275862,62.06896551724138,61.53846153846154,38.46153846153847,2.5,2.0,15m,47.540983606557376,45.88235294117647,31,5 May 2013,17 June 2021
BTCUSDT,14.51572557367756,-14.607240090986467,15,22,8,29,46.666666666666664,53.333333333333336,63.63636363636363,36.36363636363637,2.5,2.0,1h,65.21739130434783,43.13725490196079,31,5 May 2013,17 June 2021
BTCUSDT,3.1206317834403254,7.762094529897713,3,4,3,6,0.0,100.0,75.0,25.0,2.5,2.0,4h,50.0,40.0,31,5 May 2013,17 June 2021
BTCUSDT,21.99987551263142,-26.85609740053138,2,1,0,1,0.0,100.0,100.0,0.0,2.5,2.0,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,-26.242616512583893,2.463562522444862,22,49,104,123,18.181818181818183,81.81818181818183,61.224489795918366,38.775510204081634,3.0,1.0,15m,17.46031746031746,28.488372093023255,31,5 May 2013,17 June 2021
BTCUSDT,8.532042413439168,-4.226631199003699,9,12,15,40,22.22222222222222,77.77777777777779,66.66666666666666,33.33333333333333,3.0,1.0,1h,37.5,23.076923076923077,31,5 May 2013,17 June 2021
BTCUSDT,-11.919779112727847,7.609594239269217,1,1,5,9,0.0,100.0,100.0,0.0,3.0,1.0,4h,16.666666666666664,10.0,31,5 May 2013,17 June 2021
BTCUSDT,5.341211482810902,16.51667559371552,1,0,1,2,0,0,0,0,3.0,1.0,1d,0,0,31,5 May 2013,17 June 2021
BTCUSDT,-19.184528631265895,-8.71070506520698,39,63,84,104,30.76923076923077,69.23076923076923,65.07936507936508,34.92063492063492,3.0,1.5,15m,31.70731707317073,37.72455089820359,31,5 May 2013,17 June 2021
BTCUSDT,14.259056021589615,5.815778987964258,12,14,12,38,33.33333333333333,66.66666666666666,71.42857142857143,28.57142857142857,3.0,1.5,1h,50.0,26.923076923076923,31,5 May 2013,17 June 2021
BTCUSDT,13.789094381283112,1.8238961439000088,3,3,3,7,0.0,100.0,66.66666666666666,33.33333333333333,3.0,1.5,4h,50.0,30.0,31,5 May 2013,17 June 2021
BTCUSDT,26.399850615157707,-35.76289476941877,2,1,0,1,0.0,100.0,100.0,0.0,3.0,1.5,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,-1.349023504470091,4.20475828357888,51,69,70,97,37.254901960784316,62.745098039215684,63.76811594202898,36.231884057971016,3.0,2.0,15m,42.14876033057851,41.566265060240966,31,5 May 2013,17 June 2021
BTCUSDT,15.493656995683132,-11.719573708459547,14,18,9,32,42.857142857142854,57.14285714285714,66.66666666666666,33.33333333333333,3.0,2.0,1h,60.86956521739131,36.0,31,5 May 2013,17 June 2021
BTCUSDT,8.01562390623378,9.850489135690017,3,3,3,7,0.0,100.0,66.66666666666666,33.33333333333333,3.0,2.0,4h,50.0,30.0,31,5 May 2013,17 June 2021
BTCUSDT,26.399850615157707,-33.85527639415976,2,1,0,1,0.0,100.0,100.0,0.0,3.0,2.0,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,-1.1176280496375273,16.20286534064317,57,74,63,92,38.59649122807017,61.40350877192983,63.51351351351351,36.486486486486484,3.0,2.5,15m,47.5,44.57831325301205,31,5 May 2013,17 June 2021
BTCUSDT,9.836267007032369,-12.506611097454613,14,21,9,28,42.857142857142854,57.14285714285714,66.66666666666666,33.33333333333333,3.0,2.5,1h,60.86956521739131,42.857142857142854,31,5 May 2013,17 June 2021
BTCUSDT,12.150372649322037,17.626218793151715,4,3,2,7,0.0,100.0,66.66666666666666,33.33333333333333,3.0,2.5,4h,66.66666666666666,30.0,31,5 May 2013,17 June 2021
BTCUSDT,26.399850615157707,-32.02404723099641,2,1,0,1,0.0,100.0,100.0,0.0,3.0,2.5,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,-22.671294291123452,-3.9756124773362833,20,45,105,127,20.0,80.0,62.22222222222222,37.77777777777778,3.5,1.0,15m,16.0,26.16279069767442,31,5 May 2013,17 June 2021
BTCUSDT,8.945227142932087,3.2464872219693826,8,10,16,42,25.0,75.0,60.0,40.0,3.5,1.0,1h,33.33333333333333,19.230769230769234,31,5 May 2013,17 June 2021
BTCUSDT,-10.875204947857496,25.176273893134045,1,0,5,10,0,0,0,0,3.5,1.0,4h,0,0,31,5 May 2013,17 June 2021
BTCUSDT,7.144566199569109,16.51667559371552,1,0,1,2,0,0,0,0,3.5,1.0,1d,0,0,31,5 May 2013,17 June 2021
BTCUSDT,-12.961859635645798,-18.269280197912014,36,58,86,109,33.33333333333333,66.66666666666666,67.24137931034483,32.758620689655174,3.5,1.5,15m,29.508196721311474,34.73053892215569,31,5 May 2013,17 June 2021
BTCUSDT,16.442082165219162,13.427859788655145,11,12,13,40,36.36363636363637,63.63636363636363,66.66666666666666,33.33333333333333,3.5,1.5,1h,45.83333333333333,23.076923076923077,31,5 May 2013,17 June 2021
BTCUSDT,18.684086504076546,19.614446208183022,3,2,3,8,0.0,100.0,50.0,50.0,3.5,1.5,4h,50.0,20.0,31,5 May 2013,17 June 2021
BTCUSDT,30.799825717684016,-42.762073763047155,2,1,0,1,0.0,100.0,100.0,0.0,3.5,1.5,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,-9.514285935070081,-6.297869689637881,45,64,75,102,35.55555555555556,64.44444444444444,65.625,34.375,3.5,2.0,15m,37.5,38.55421686746988,31,5 May 2013,17 June 2021
BTCUSDT,17.944770555674847,-6.063988752953394,13,16,10,34,46.15384615384615,53.84615384615385,62.5,37.5,3.5,2.0,1h,56.52173913043478,32.0,31,5 May 2013,17 June 2021
BTCUSDT,12.910616029027219,5.863187418805781,3,3,3,7,0.0,100.0,66.66666666666666,33.33333333333333,3.5,2.0,4h,50.0,30.0,31,5 May 2013,17 June 2021
BTCUSDT,30.799825717684016,-40.854455387788136,2,1,0,1,0.0,100.0,100.0,0.0,3.5,2.0,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,-8.001134219823285,4.897692580094701,51,69,67,97,37.254901960784316,62.745098039215684,65.21739130434783,34.78260869565217,3.5,2.5,15m,43.22033898305085,41.566265060240966,31,5 May 2013,17 June 2021
BTCUSDT,11.93597794249641,-21.179031026814975,13,20,10,29,46.15384615384615,53.84615384615385,65.0,35.0,3.5,2.5,1h,56.52173913043478,40.816326530612244,31,5 May 2013,17 June 2021
BTCUSDT,17.95725971783945,13.638917076267479,4,3,2,7,0.0,100.0,66.66666666666666,33.33333333333333,3.5,2.5,4h,66.66666666666666,30.0,31,5 May 2013,17 June 2021
BTCUSDT,30.799825717684016,-39.02322622462479,2,1,0,1,0.0,100.0,100.0,0.0,3.5,2.5,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,-6.7477590484108845,-6.761312450705129,53,80,60,84,39.62264150943396,60.37735849056604,63.74999999999999,36.25,3.5,3.0,15m,46.902654867256636,48.78048780487805,31,5 May 2013,17 June 2021
BTCUSDT,10.310016497838422,-25.73756378585118,14,22,9,26,42.857142857142854,57.14285714285714,68.18181818181817,31.818181818181817,3.5,3.0,1h,60.86956521739131,45.83333333333333,31,5 May 2013,17 June 2021
BTCUSDT,36.300227351233644,21.177931333269797,4,3,1,7,0.0,100.0,66.66666666666666,33.33333333333333,3.5,3.0,4h,80.0,30.0,31,5 May 2013,17 June 2021
BTCUSDT,30.799825717684016,-37.26388791340074,2,1,0,1,0.0,100.0,100.0,0.0,3.5,3.0,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,-22.387841088366734,-1.5688186569899125,17,40,108,132,23.52941176470588,76.47058823529412,60.0,40.0,4.0,1.0,15m,13.600000000000001,23.25581395348837,31,5 May 2013,17 June 2021
BTCUSDT,12.611520482495507,1.2207292988223815,8,9,16,42,25.0,75.0,55.55555555555556,44.44444444444444,4.0,1.0,1h,33.33333333333333,17.647058823529413,31,5 May 2013,17 June 2021
BTCUSDT,-9.830630782987129,25.176273893134045,1,0,5,10,0,0,0,0,4.0,1.0,4h,0,0,31,5 May 2013,17 June 2021
BTCUSDT,8.947920916327313,16.51667559371552,1,0,1,2,0,0,0,0,4.0,1.0,1d,0,0,31,5 May 2013,17 June 2021
BTCUSDT,-16.469057310593342,-17.84535859664649,32,52,90,115,34.375,65.625,65.38461538461539,34.61538461538461,4.0,1.5,15m,26.229508196721312,31.137724550898206,31,5 May 2013,17 June 2021
BTCUSDT,21.70171176059515,10.082461127590516,11,11,13,40,36.36363636363637,63.63636363636363,63.63636363636363,36.36363636363637,4.0,1.5,1h,45.83333333333333,21.568627450980394,31,5 May 2013,17 June 2021
BTCUSDT,23.579078626869972,17.84665433442838,3,2,3,8,0.0,100.0,50.0,50.0,4.0,1.5,4h,50.0,20.0,31,5 May 2013,17 June 2021
BTCUSDT,35.199800820210285,-49.76125275667552,2,1,0,1,0.0,100.0,100.0,0.0,4.0,1.5,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,-5.950018827354372,-10.543339407582652,41,59,79,107,39.02439024390244,60.97560975609756,64.40677966101694,35.59322033898305,4.0,2.0,15m,34.166666666666664,35.54216867469879,31,5 May 2013,17 June 2021
BTCUSDT,23.821461425441743,-12.794650219534041,13,15,10,34,46.15384615384615,53.84615384615385,60.0,40.0,4.0,2.0,1h,56.52173913043478,30.612244897959183,31,5 May 2013,17 June 2021
BTCUSDT,17.805608151820635,1.8758857019215385,3,3,3,7,0.0,100.0,66.66666666666666,33.33333333333333,4.0,2.0,4h,50.0,30.0,31,5 May 2013,17 June 2021
BTCUSDT,35.199800820210285,-47.8536343814165,2,1,0,1,0.0,100.0,100.0,0.0,4.0,2.0,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,0.9922600586070058,0.22057492537375567,48,64,69,102,39.58333333333333,60.416666666666664,64.0625,35.9375,4.0,2.5,15m,41.02564102564102,38.55421686746988,31,5 May 2013,17 June 2021
BTCUSDT,17.812668812263304,-24.58195584251132,13,18,10,30,46.15384615384615,53.84615384615385,61.111111111111114,38.88888888888889,4.0,2.5,1h,56.52173913043478,37.5,31,5 May 2013,17 June 2021
BTCUSDT,23.764146786356847,9.651615359383236,4,3,2,7,0.0,100.0,66.66666666666666,33.33333333333333,4.0,2.5,4h,66.66666666666666,30.0,31,5 May 2013,17 June 2021
BTCUSDT,35.199800820210285,-46.022405218253155,2,1,0,1,0.0,100.0,100.0,0.0,4.0,2.5,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,2.9423200894280725,-11.117390108705402,50,75,62,89,42.0,57.99999999999999,62.66666666666667,37.333333333333336,4.0,3.0,15m,44.642857142857146,45.73170731707317,31,5 May 2013,17 June 2021
BTCUSDT,16.527374910806845,-37.59176062168359,14,21,9,26,42.857142857142854,57.14285714285714,66.66666666666666,33.33333333333333,4.0,3.0,1h,60.86956521739131,44.680851063829785,31,5 May 2013,17 June 2021
BTCUSDT,42.10711441975104,17.190629616385557,4,3,1,7,0.0,100.0,66.66666666666666,33.33333333333333,4.0,3.0,4h,80.0,30.0,31,5 May 2013,17 June 2021
BTCUSDT,35.199800820210285,-44.2630669070291,2,1,0,1,0.0,100.0,100.0,0.0,4.0,3.0,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,-15.237458679331267,-1.4630957903397723,17,38,106,134,23.52941176470588,76.47058823529412,60.526315789473685,39.473684210526315,4.5,1.0,15m,13.821138211382115,22.093023255813954,31,5 May 2013,17 June 2021
BTCUSDT,10.32003644898759,-6.843393661063343,7,9,17,41,28.57142857142857,71.42857142857143,55.55555555555556,44.44444444444444,4.5,1.0,1h,29.166666666666668,18.0,31,5 May 2013,17 June 2021
BTCUSDT,-8.786056618116756,25.176273893134045,1,0,5,10,0,0,0,0,4.5,1.0,4h,0,0,31,5 May 2013,17 June 2021
BTCUSDT,10.751275633085518,16.51667559371552,1,0,1,2,0,0,0,0,4.5,1.0,1d,0,0,31,5 May 2013,17 June 2021
BTCUSDT,-8.917707803231671,-20.087237302191813,31,49,89,119,35.483870967741936,64.51612903225806,65.3061224489796,34.69387755102041,4.5,1.5,15m,25.833333333333336,29.166666666666668,31,5 May 2013,17 June 2021
BTCUSDT,20.448050379090517,-0.29746359990459936,10,11,14,39,40.0,60.0,63.63636363636363,36.36363636363637,4.5,1.5,1h,41.66666666666667,22.0,31,5 May 2013,17 June 2021
BTCUSDT,28.47407074966344,24.680850856775567,3,1,3,9,0.0,100.0,100.0,0.0,4.5,1.5,4h,50.0,10.0,31,5 May 2013,17 June 2021
BTCUSDT,39.59977592273658,-56.76043175030391,2,1,0,1,0.0,100.0,100.0,0.0,4.5,1.5,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,4.899625186410709,-13.703744955895628,40,56,78,111,40.0,60.0,64.28571428571429,35.714285714285715,4.5,2.0,15m,33.89830508474576,33.532934131736525,31,5 May 2013,17 June 2021
BTCUSDT,22.623184277322608,4.165567369634346,12,13,11,35,50.0,50.0,61.53846153846154,38.46153846153847,4.5,2.0,1h,52.17391304347826,27.083333333333332,31,5 May 2013,17 June 2021
BTCUSDT,22.700600274614104,7.1760815575156105,3,2,3,8,0.0,100.0,100.0,0.0,4.5,2.0,4h,50.0,20.0,31,5 May 2013,17 June 2021
BTCUSDT,39.59977592273658,-54.85281337504489,2,1,0,1,0.0,100.0,100.0,0.0,4.5,2.0,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,12.254164493066547,-3.3486058579446913,46,61,69,106,41.30434782608695,58.69565217391305,63.934426229508205,36.0655737704918,4.5,2.5,15m,40.0,36.52694610778443,31,5 May 2013,17 June 2021
BTCUSDT,16.046448038498355,-8.35972912878667,12,16,11,31,50.0,50.0,62.5,37.5,4.5,2.5,1h,52.17391304347826,34.04255319148936,31,5 May 2013,17 June 2021
BTCUSDT,29.571033854874287,15.627746684321313,4,2,2,8,0.0,100.0,100.0,0.0,4.5,2.5,4h,66.66666666666666,20.0,31,5 May 2013,17 June 2021
BTCUSDT,39.59977592273658,-53.021584211881546,2,1,0,1,0.0,100.0,100.0,0.0,4.5,2.5,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,15.455128662215435,-8.947799863640967,48,70,62,94,43.75,56.25,61.42857142857143,38.57142857142858,4.5,3.0,15m,43.63636363636363,42.68292682926829,31,5 May 2013,17 June 2021
BTCUSDT,14.527506007986258,-21.75177235967429,13,19,10,27,46.15384615384615,53.84615384615385,68.42105263157895,31.57894736842105,4.5,3.0,1h,56.52173913043478,41.30434782608695,31,5 May 2013,17 June 2021
BTCUSDT,47.91400148826848,23.83332187007038,4,2,1,8,0.0,100.0,100.0,0.0,4.5,3.0,4h,80.0,20.0,31,5 May 2013,17 June 2021
BTCUSDT,39.59977592273658,-51.26224590065749,2,1,0,1,0.0,100.0,100.0,0.0,4.5,3.0,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,-12.992791376281351,-1.208499364681999,16,34,107,136,25.0,75.0,55.88235294117647,44.11764705882353,5.0,1.0,15m,13.008130081300814,20.0,31,5 May 2013,17 June 2021
BTCUSDT,9.354301890615183,-4.11733656055463,6,7,18,41,33.33333333333333,66.66666666666666,42.857142857142854,57.14285714285714,5.0,1.0,1h,25.0,14.583333333333334,31,5 May 2013,17 June 2021
BTCUSDT,-7.741482453246391,25.176273893134045,1,0,5,10,0,0,0,0,5.0,1.0,4h,0,0,31,5 May 2013,17 June 2021
BTCUSDT,12.554630349843725,16.51667559371552,1,0,1,2,0,0,0,0,5.0,1.0,1d,0,0,31,5 May 2013,17 June 2021
BTCUSDT,-7.381579184267247,-6.664619428595195,29,42,91,124,37.93103448275862,62.06896551724138,59.523809523809526,40.476190476190474,5.0,1.5,15m,24.166666666666668,25.301204819277107,31,5 May 2013,17 June 2021
BTCUSDT,20.729186278591698,5.8005847854333235,9,8,15,40,44.44444444444444,55.55555555555556,50.0,50.0,5.0,1.5,1h,37.5,16.666666666666664,31,5 May 2013,17 June 2021
BTCUSDT,-3.070266334238193,23.633719038108747,2,1,4,9,0.0,100.0,100.0,0.0,5.0,1.5,4h,33.33333333333333,10.0,31,5 May 2013,17 June 2021
BTCUSDT,43.99975102526286,-63.75961074393229,2,1,0,1,0.0,100.0,100.0,0.0,5.0,1.5,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,8.774320499453122,-4.913405860709572,38,49,80,115,42.10526315789473,57.89473684210527,59.183673469387756,40.816326530612244,5.0,2.0,15m,32.20338983050847,29.878048780487802,31,5 May 2013,17 June 2021
BTCUSDT,23.172513425526308,9.451472863741326,11,10,12,36,54.54545454545454,45.45454545454545,50.0,50.0,5.0,2.0,1h,47.82608695652174,21.73913043478261,31,5 May 2013,17 June 2021
BTCUSDT,-12.208236572850197,3.9094398957192005,2,2,4,8,0.0,100.0,100.0,0.0,5.0,2.0,4h,33.33333333333333,20.0,31,5 May 2013,17 June 2021
BTCUSDT,43.99975102526286,-61.85199236867328,2,1,0,1,0.0,100.0,100.0,0.0,5.0,2.0,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,17.68756673659497,6.963284554772046,44,53,71,111,43.18181818181818,56.81818181818182,60.37735849056604,39.62264150943396,5.0,2.5,15m,38.26086956521739,32.31707317073171,31,5 May 2013,17 June 2021
BTCUSDT,16.24448186250657,-4.938592205925859,11,13,12,32,54.54545454545454,45.45454545454545,53.84615384615385,46.15384615384615,5.0,2.5,1h,47.82608695652174,28.888888888888886,31,5 May 2013,17 June 2021
BTCUSDT,-8.005581683645573,12.361105022524903,3,2,3,8,0.0,100.0,100.0,0.0,5.0,2.5,4h,50.0,20.0,31,5 May 2013,17 June 2021
BTCUSDT,43.99975102526286,-60.02076320550993,2,1,0,1,0.0,100.0,100.0,0.0,5.0,2.5,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,9.742506906709774,-0.7157793032511759,44,62,65,99,47.72727272727273,52.27272727272727,58.06451612903226,41.935483870967744,5.0,3.0,15m,40.36697247706422,38.50931677018634,31,5 May 2013,17 June 2021
BTCUSDT,14.71245933165115,-13.886930627340746,12,15,11,28,50.0,50.0,60.0,40.0,5.0,3.0,1h,52.17391304347826,34.883720930232556,31,5 May 2013,17 June 2021
BTCUSDT,6.521214659453914,20.566680208273972,3,2,2,8,0.0,100.0,100.0,0.0,5.0,3.0,4h,60.0,20.0,31,5 May 2013,17 June 2021
BTCUSDT,43.99975102526286,-58.261424894285874,2,1,0,1,0.0,100.0,100.0,0.0,5.0,3.0,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,-7.061043169957468,-1.6951913583907965,16,32,106,138,25.0,75.0,56.25,43.75,5.5,1.0,15m,13.114754098360656,18.823529411764707,31,5 May 2013,17 June 2021
BTCUSDT,-3.305117163529575,-1.8042994418025122,3,6,20,42,33.33333333333333,66.66666666666666,50.0,50.0,5.5,1.0,1h,13.043478260869565,12.5,31,5 May 2013,17 June 2021
BTCUSDT,-6.6969082883760205,25.176273893134045,1,0,5,10,0,0,0,0,5.5,1.0,4h,0,0,31,5 May 2013,17 June 2021
BTCUSDT,14.357985066601925,16.51667559371552,1,0,1,2,0,0,0,0,5.5,1.0,1d,0,0,31,5 May 2013,17 June 2021
BTCUSDT,0.09324732631478616,-9.841107753567611,28,40,91,126,35.714285714285715,64.28571428571429,60.0,40.0,5.5,1.5,15m,23.52941176470588,24.096385542168676,31,5 May 2013,17 June 2021
BTCUSDT,8.658382213304908,24.551885870173965,6,6,17,42,50.0,50.0,50.0,50.0,5.5,1.5,1h,26.08695652173913,12.5,31,5 May 2013,17 June 2021
BTCUSDT,-0.9211650221212455,22.586587219441927,2,1,4,9,0.0,100.0,100.0,0.0,5.5,1.5,4h,33.33333333333333,10.0,31,5 May 2013,17 June 2021
BTCUSDT,48.39972612778915,-70.75878973756069,2,1,0,1,0.0,100.0,100.0,0.0,5.5,1.5,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,19.28075820932879,-5.409836926708776,37,45,80,119,40.54054054054054,59.45945945945946,60.0,40.0,5.5,2.0,15m,31.62393162393162,27.439024390243905,31,5 May 2013,17 June 2021
BTCUSDT,10.700661466705675,28.73039859681823,8,8,14,38,62.5,37.5,50.0,50.0,5.5,2.0,1h,36.36363636363637,17.391304347826086,31,5 May 2013,17 June 2021
BTCUSDT,-10.05913526073325,0.6427982339227767,2,2,4,8,0.0,100.0,100.0,0.0,5.5,2.0,4h,33.33333333333333,20.0,31,5 May 2013,17 June 2021
BTCUSDT,48.39972612778915,-68.85117136230167,2,1,0,1,0.0,100.0,100.0,0.0,5.5,2.0,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,30.449847340637216,4.001741828814126,43,50,71,114,41.86046511627907,58.139534883720934,60.0,40.0,5.5,2.5,15m,37.719298245614034,30.48780487804878,31,5 May 2013,17 June 2021
BTCUSDT,15.071049583454046,4.005818370942697,9,12,13,33,66.66666666666666,33.33333333333333,50.0,50.0,5.5,2.5,1h,40.909090909090914,26.666666666666668,31,5 May 2013,17 June 2021
BTCUSDT,-4.944585425804654,9.094463360728481,3,2,3,8,0.0,100.0,100.0,0.0,5.5,2.5,4h,50.0,20.0,31,5 May 2013,17 June 2021
BTCUSDT,48.39972612778915,-67.01994219913833,2,1,0,1,0.0,100.0,100.0,0.0,5.5,2.5,1d,100.0,50.0,31,5 May 2013,17 June 2021
BTCUSDT,10.980385955655645,3.0600211574006204,41,57,66,103,43.90243902439025,56.09756097560976,57.89473684210527,42.10526315789473,5.5,3.0,15m,38.31775700934579,35.625,31,5 May 2013,17 June 2021
BTCUSDT,13.663355575976299,-5.1321192807872436,10,14,12,29,60.0,40.0,57.14285714285714,42.857142857142854,5.5,3.0,1h,45.45454545454545,32.55813953488372,31,5 May 2013,17 June 2021
BTCUSDT,9.582210917294834,17.300038546477552,3,2,2,8,0.0,100.0,100.0,0.0,5.5,3.0,4h,60.0,20.0,31,5 May 2013,17 June 2021
BTCUSDT,48.39972612778915,-65.26060388791427,2,1,0,1,0.0,100.0,100.0,0.0,5.5,3.0,1d,100.0,50.0,31,5 May 2013,17 June 2021
